"user_id	item_id	time	neg_items"
"64	210	559	[139]"
"64	27	679	[250]"
"64	22	792	[98]"
"64	278	1091	[120]"
"64	12	1372	[52]"
"64	49	1648	[95]"
"64	190	2308	[54]"
"64	152	2565	[48]"
"64	75	2635	[58]"
"64	227	2733	[132]"
"64	82	3199	[70]"
"64	281	3517	[390]"
"64	367	3702	[78]"
"64	333	3757	[234]"
"64	45	3779	[353]"
"64	229	3974	[62]"
"64	86	4041	[136]"
"64	362	4110	[215]"
"64	262	4198	[119]"
"64	241	4238	[247]"
"64	325	4318	[185]"
"64	274	4408	[139]"
"64	148	4622	[356]"
"64	218	4661	[371]"
"64	341	4832	[50]"
"64	81	4934	[26]"
"64	86	5150	[389]"
"64	361	5439	[55]"
"64	167	5597	[89]"
"64	106	5767	[14]"
"64	382	5974	[177]"
"64	293	6053	[169]"
"64	39	6358	[232]"
"65	144	164	[75]"
"65	258	428	[41]"
"65	189	856	[342]"
"65	37	1039	[35]"
"65	155	1186	[80]"
"65	174	2107	[203]"
"65	330	2150	[261]"
"65	259	2581	[230]"
"65	262	2621	[148]"
"65	317	2955	[43]"
"65	167	3207	[135]"
"65	185	3251	[131]"
"65	380	3389	[196]"
"65	257	4015	[117]"
"65	94	4024	[335]"
"65	19	4429	[107]"
"65	368	4776	[140]"
"65	311	4813	[13]"
"65	329	5189	[354]"
"65	319	5470	[145]"
"65	50	5473	[67]"
"65	162	5886	[17]"
"65	171	6330	[270]"
"65	95	6412	[26]"
"65	86	6424	[74]"
"65	345	6753	[332]"
"65	72	6954	[112]"
"65	16	7080	[59]"
"65	245	7416	[230]"
"65	191	7840	[235]"
"66	133	381	[224]"
"66	152	387	[112]"
"66	36	558	[276]"
"66	149	992	[96]"
"66	209	1165	[254]"
"66	379	1374	[264]"
"66	347	1378	[333]"
"66	246	1733	[285]"
"66	386	1768	[361]"
"66	150	2478	[266]"
"66	210	2518	[28]"
"66	127	2587	[14]"
"66	248	2612	[130]"
"66	25	3402	[22]"
"66	219	3550	[298]"
"66	143	3790	[294]"
"66	45	3938	[345]"
"66	331	3949	[162]"
"66	375	3973	[178]"
"66	46	4453	[162]"
"66	13	4543	[238]"
"66	24	4818	[283]"
"66	90	5196	[9]"
"66	181	5851	[393]"
"66	38	5860	[39]"
"66	80	6125	[71]"
"66	143	6867	[19]"
"66	261	6938	[139]"
"66	147	7166	[84]"
"66	20	7474	[148]"
"66	172	7633	[91]"
"66	299	8390	[161]"
"67	30	231	[269]"
"67	339	321	[117]"
"67	270	990	[296]"
"67	363	1061	[243]"
"67	108	1206	[95]"
"67	319	1240	[255]"
"67	253	1655	[94]"
"67	40	1726	[18]"
"67	302	1842	[293]"
"67	166	2288	[201]"
"67	145	2366	[199]"
"67	48	2440	[120]"
"67	156	2488	[366]"
"67	85	2652	[136]"
"67	133	2840	[274]"
"67	315	3234	[93]"
"67	25	3484	[204]"
"67	64	3515	[104]"
"67	374	3656	[63]"
"67	193	3827	[134]"
"67	79	3852	[29]"
"67	166	4315	[101]"
"67	284	4370	[344]"
"67	142	4471	[151]"
"67	23	4492	[172]"
"67	154	4527	[344]"
"67	276	4613	[191]"
"67	241	4853	[265]"
"67	253	4981	[74]"
"67	26	5387	[265]"
"67	182	5813	[221]"
"67	356	6064	[273]"
"67	193	6308	[285]"
"67	9	6317	[169]"
"67	230	6633	[334]"
"67	311	6812	[238]"
"67	349	6936	[32]"
"68	358	238	[162]"
"68	41	503	[257]"
"68	370	514	[381]"
"68	21	528	[22]"
"68	379	537	[63]"
"68	47	635	[115]"
"68	303	887	[163]"
"68	206	1104	[266]"
"68	326	1218	[393]"
"68	246	1514	[316]"
"68	295	2135	[186]"
"68	320	2209	[231]"
"68	230	2271	[380]"
"68	373	2452	[327]"
"68	388	2789	[68]"
"68	207	3061	[124]"
"68	57	3079	[267]"
"68	220	3161	[342]"
"68	217	3332	[248]"
"68	336	3378	[33]"
"68	158	3506	[10]"
"68	234	3773	[352]"
"68	341	3785	[285]"
"68	110	3828	[131]"
"68	84	3940	[277]"
"68	249	4102	[52]"
"68	29	4551	[272]"
"68	7	4740	[200]"
"68	150	4779	[60]"
"68	151	4906	[354]"
"68	190	5003	[11]"
"68	281	5123	[262]"
"68	244	5682	[301]"
"68	334	6158	[92]"
"68	376	6229	[16]"
"68	398	6530	[77]"
"68	114	7149	[61]"
"68	128	7217	[140]"
"68	289	7405	[127]"
"68	338	7406	[86]"
"68	177	7618	[129]"
"68	273	7885	[236]"
"68	215	7891	[89]"
"68	119	8155	[395]"
"69	123	247	[387]"
"69	81	445	[278]"
"69	353	686	[241]"
"69	263	926	[334]"
"69	157	1021	[233]"
"69	355	1058	[321]"
"69	377	1455	[4]"
"69	333	1829	[151]"
"69	106	2145	[198]"
"69	332	2349	[89]"
"69	326	2502	[365]"
"69	258	2524	[286]"
"69	312	2974	[281]"
"69	372	3089	[146]"
"69	397	3099	[287]"
"69	308	3127	[282]"
"69	156	3142	[116]"
"69	103	3896	[172]"
"69	193	3905	[242]"
"69	56	4192	[390]"
"69	182	4367	[3]"
"69	359	4559	[159]"
"69	234	4647	[214]"
"69	388	4825	[195]"
"69	254	5306	[204]"
"69	244	5317	[140]"
"69	1	5906	[175]"
"69	71	6263	[358]"
"69	27	6290	[46]"
"69	235	6524	[14]"
"69	145	6558	[134]"
"69	8	6768	[261]"
"69	240	7122	[87]"
"69	330	7208	[278]"
"70	45	104	[62]"
"70	189	160	[315]"
"70	108	682	[340]"
"70	195	1326	[83]"
"70	317	2400	[72]"
"70	201	2999	[150]"
"70	370	3179	[270]"
"70	56	3456	[213]"
"70	334	3970	[350]"
"70	88	4452	[300]"
"70	10	4507	[393]"
"70	349	4788	[393]"
"70	61	5121	[77]"
"70	163	5238	[186]"
"70	78	5441	[256]"
"70	288	5528	[318]"
"70	279	5630	[116]"
"70	76	6050	[252]"
"70	389	6085	[180]"
"70	280	6242	[353]"
"70	330	6351	[92]"
"70	220	6719	[111]"
"70	311	6887	[381]"
"70	103	6889	[308]"
"70	9	7289	[53]"
"70	142	7430	[135]"
"70	362	7475	[74]"
"70	85	7574	[140]"
"71	108	5	[51]"
"71	122	121	[227]"
"71	30	836	[51]"
"71	67	1122	[125]"
"71	268	1142	[206]"
"71	376	1244	[206]"
"71	89	1376	[61]"
"71	149	1588	[77]"
"71	272	1689	[352]"
"71	54	1749	[279]"
"71	122	1920	[53]"
"71	159	1957	[133]"
"71	399	1960	[178]"
"71	332	2026	[213]"
"71	324	2260	[191]"
"71	145	2332	[232]"
"71	138	2434	[37]"
"71	253	2939	[202]"
"71	44	3277	[301]"
"71	142	3432	[378]"
"71	88	3558	[146]"
"71	3	3632	[314]"
"71	118	3927	[306]"
"71	281	3934	[391]"
"71	83	4003	[147]"
"71	149	4714	[361]"
"71	23	4723	[270]"
"71	140	5091	[126]"
"71	62	5544	[365]"
"71	211	5652	[270]"
"71	324	5668	[274]"
"71	305	5708	[168]"
"71	294	5712	[146]"
"71	255	5763	[65]"
"71	272	5999	[114]"
"71	244	6213	[311]"
"71	26	6532	[15]"
"72	113	48	[352]"
"72	48	937	[242]"
"72	93	1094	[350]"
"72	64	1524	[106]"
"72	56	1663	[292]"
"72	281	1725	[366]"
"72	375	2020	[246]"
"72	58	2279	[270]"
"72	190	2285	[104]"
"72	254	2498	[256]"
"72	343	2617	[0]"
"72	214	2689	[352]"
"72	27	2833	[44]"
"72	271	3129	[70]"
"72	307	3458	[79]"
"72	12	3722	[123]"
"72	391	3926	[384]"
"72	82	4176	[291]"
"72	179	4645	[389]"
"72	155	4822	[119]"
"72	149	4862	[75]"
"72	324	4886	[142]"
"72	208	4939	[71]"
"72	65	5147	[309]"
"72	364	5503	[245]"
"72	80	5854	[174]"
"72	196	5937	[357]"
"72	233	6153	[199]"
"72	77	6287	[96]"
"72	311	6415	[228]"
"73	336	562	[109]"
"73	137	659	[233]"
"73	298	749	[249]"
"73	75	884	[52]"
"73	66	1190	[23]"
"73	71	1221	[335]"
"73	386	1399	[23]"
"73	180	1549	[106]"
"73	128	1696	[217]"
"73	225	1832	[228]"
"73	385	2325	[160]"
"73	145	2396	[109]"
"73	71	3085	[73]"
"73	227	3200	[215]"
"73	220	3208	[356]"
"73	211	3271	[247]"
"73	179	4058	[5]"
"73	305	4211	[97]"
"73	308	4421	[382]"
"73	19	4797	[14]"
"73	218	4871	[231]"
"73	289	5099	[156]"
"73	17	5301	[191]"
"73	321	5394	[312]"
"73	261	6166	[328]"
"73	255	6701	[5]"
"73	387	6846	[23]"
"73	29	7161	[120]"
"73	314	7180	[341]"
"73	333	7564	[366]"
"73	42	7664	[329]"
"73	35	7691	[43]"
"73	337	7727	[172]"
"74	362	10	[310]"
"74	261	177	[330]"
"74	388	300	[89]"
"74	193	585	[146]"
"74	270	655	[133]"
"74	349	857	[237]"
"74	121	1025	[273]"
"74	99	1040	[291]"
"74	75	1286	[325]"
"74	127	1454	[56]"
"74	30	1882	[146]"
"74	24	2301	[65]"
"74	235	2586	[55]"
"74	272	2972	[71]"
"74	299	3056	[172]"
"74	122	3371	[50]"
"74	232	3677	[81]"
"74	110	3739	[60]"
"74	345	3791	[172]"
"74	4	3908	[45]"
"74	250	4001	[92]"
"74	262	4086	[176]"
"74	289	4271	[49]"
"74	127	4295	[253]"
"74	307	4361	[380]"
"74	52	4729	[398]"
"74	295	4917	[187]"
"74	107	5208	[57]"
"74	256	5340	[372]"
"74	26	5428	[128]"
"74	105	5477	[252]"
"74	396	5755	[301]"
"74	321	6192	[14]"
"74	298	6304	[157]"
"74	153	6373	[234]"
"74	319	6537	[353]"
"74	97	6657	[282]"
"75	186	507	[206]"
"75	168	625	[267]"
"75	187	657	[10]"
"75	338	1113	[76]"
"75	316	1207	[17]"
"75	238	1468	[48]"
"75	277	1739	[282]"
"75	213	1980	[393]"
"75	219	2084	[308]"
"75	178	2169	[340]"
"75	331	2259	[149]"
"75	174	2309	[24]"
"75	249	3023	[360]"
"75	13	3216	[85]"
"75	256	3357	[27]"
"75	327	3523	[280]"
"75	319	3525	[86]"
"75	59	3548	[237]"
"75	174	3631	[40]"
"75	129	3666	[310]"
"75	369	4378	[261]"
"75	354	4499	[126]"
"75	49	4575	[220]"
"75	341	4655	[377]"
"75	64	5046	[7]"
"75	9	5254	[52]"
"75	336	5626	[328]"
"75	164	5677	[90]"
"75	335	5845	[30]"
"75	307	5947	[252]"
"75	98	5966	[170]"
"75	154	6148	[46]"
"75	138	6188	[339]"
"75	212	6204	[124]"
"75	285	6236	[52]"
"75	135	6416	[126]"
"76	189	1076	[38]"
"76	27	1683	[71]"
"76	81	1813	[13]"
"76	22	1997	[244]"
"76	17	2286	[292]"
"76	16	2388	[187]"
"76	78	2469	[151]"
"76	90	2539	[196]"
"76	88	2796	[3]"
"76	33	3420	[266]"
"76	270	3623	[199]"
"76	249	3820	[369]"
"76	137	4362	[136]"
"76	294	4930	[53]"
"76	35	5190	[29]"
"76	195	5336	[6]"
"76	44	5624	[222]"
"76	93	5644	[354]"
"76	377	5654	[228]"
"76	48	6206	[61]"
"76	153	6311	[344]"
"76	335	6397	[56]"
"76	190	6597	[391]"
"76	288	6864	[228]"
"76	189	6881	[178]"
"76	263	6886	[269]"
"76	277	6999	[194]"
"76	398	7027	[329]"
"76	49	7059	[192]"
"77	37	823	[167]"
"77	58	934	[399]"
"77	245	960	[193]"
"77	220	1108	[313]"
"77	368	1133	[64]"
"77	260	1344	[132]"
"77	42	1387	[100]"
"77	305	2131	[268]"
"77	56	2198	[322]"
"77	263	2371	[322]"
"77	375	2468	[61]"
"77	104	2662	[177]"
"77	128	2841	[111]"
"77	240	2872	[1]"
"77	4	3054	[100]"
"77	348	3437	[399]"
"77	392	3481	[64]"
"77	137	4351	[60]"
"77	127	4676	[163]"
"77	203	4739	[68]"
"77	103	5993	[337]"
"77	266	6173	[271]"
"77	190	6434	[370]"
"77	18	6448	[218]"
"77	27	6677	[276]"
"77	344	6731	[287]"
"77	351	6885	[210]"
"77	52	6908	[233]"
"77	376	6922	[185]"
"77	270	7275	[272]"
"77	334	7364	[262]"
"77	258	7489	[189]"
"78	3	867	[247]"
"78	47	873	[86]"
"78	190	1042	[264]"
"78	109	1051	[63]"
"78	227	1582	[27]"
"78	198	1836	[93]"
"78	337	1867	[261]"
"78	79	1927	[204]"
"78	53	2108	[252]"
"78	132	2651	[183]"
"78	71	2726	[266]"
"78	60	2783	[271]"
"78	255	3239	[390]"
"78	376	3734	[214]"
"78	39	4072	[367]"
"78	67	4089	[216]"
"78	226	4283	[135]"
"78	66	4760	[296]"
"78	373	4837	[396]"
"78	358	4966	[102]"
"78	251	5183	[342]"
"78	232	5192	[92]"
"78	181	5322	[290]"
"78	321	5979	[377]"
"78	107	6212	[68]"
"78	293	6292	[396]"
"78	372	6508	[133]"
"78	89	6686	[15]"
"78	9	7152	[394]"
"78	332	7341	[131]"
"78	219	7342	[139]"
"78	186	7349	[25]"
"78	373	7363	[97]"
"78	375	7466	[101]"
"79	104	541	[16]"
"79	105	729	[381]"
"79	76	898	[319]"
"79	259	1555	[183]"
"79	68	1777	[174]"
"79	28	1984	[184]"
"79	55	2166	[329]"
"79	210	2233	[16]"
"79	380	2357	[215]"
"79	220	2613	[224]"
"79	248	2637	[373]"
"79	291	2694	[257]"
"79	175	3003	[86]"
"79	107	3123	[377]"
"79	81	3290	[293]"
"79	169	4399	[337]"
"79	170	4694	[117]"
"79	143	4700	[396]"
"79	148	5031	[268]"
"79	204	5153	[244]"
"79	355	5272	[374]"
"79	399	6408	[5]"
"79	282	6463	[49]"
"79	290	6997	[9]"
"79	65	7111	[225]"
"79	121	7242	[124]"
"79	218	7396	[339]"
"79	380	7561	[313]"
"79	305	7624	[358]"
"79	111	7806	[113]"
"80	395	68	[55]"
"80	333	111	[338]"
"80	227	215	[296]"
"80	238	572	[323]"
"80	339	877	[330]"
"80	278	947	[53]"
"80	199	1315	[342]"
"80	163	1433	[281]"
"80	191	1519	[143]"
"80	202	1559	[125]"
"80	45	1760	[146]"
"80	187	1891	[312]"
"80	354	2829	[197]"
"80	145	3071	[226]"
"80	176	3182	[304]"
"80	361	3698	[13]"
"80	232	3930	[281]"
"80	93	3931	[309]"
"80	62	4053	[70]"
"80	320	4218	[115]"
"80	272	4411	[86]"
"80	100	4626	[53]"
"80	394	4642	[102]"
"80	307	4652	[48]"
"80	117	4662	[365]"
"80	280	5273	[179]"
"80	217	5618	[331]"
"80	248	5642	[77]"
"80	349	5700	[284]"
"80	119	5737	[218]"
"80	74	5992	[178]"
"80	111	6035	[167]"
"80	147	6134	[48]"
"80	356	6487	[49]"
"81	85	91	[286]"
"81	274	265	[370]"
"81	336	314	[337]"
"81	330	778	[133]"
"81	202	865	[58]"
"81	279	1411	[115]"
"81	57	1590	[55]"
"81	386	1716	[135]"
"81	382	1810	[54]"
"81	75	1964	[99]"
"81	260	2066	[383]"
"81	266	2296	[242]"
"81	124	2606	[316]"
"81	244	2736	[186]"
"81	372	2752	[296]"
"81	352	3011	[99]"
"81	255	3134	[60]"
"81	64	3160	[9]"
"81	245	3369	[335]"
"81	27	3653	[271]"
"81	352	3660	[81]"
"81	239	3865	[149]"
"81	36	3917	[111]"
"81	342	4083	[306]"
"81	288	4119	[377]"
"81	350	4470	[283]"
"81	86	4768	[90]"
"81	258	4784	[232]"
"81	275	4919	[193]"
"81	5	4923	[162]"
"81	170	4951	[63]"
"81	72	5188	[281]"
"81	121	5569	[320]"
"81	239	5623	[18]"
"81	74	5730	[310]"
"81	168	6299	[184]"
"81	202	6951	[253]"
"81	173	6953	[33]"
"81	69	6978	[181]"
"81	152	7212	[390]"
"82	334	631	[329]"
"82	79	676	[314]"
"82	137	820	[378]"
"82	9	1002	[295]"
"82	223	1131	[314]"
"82	307	1556	[202]"
"82	120	2299	[387]"
"82	270	2685	[1]"
"82	195	3448	[29]"
"82	139	4011	[166]"
"82	134	4123	[389]"
"82	161	4310	[288]"
"82	111	4672	[78]"
"82	69	4685	[85]"
"82	136	4690	[103]"
"82	340	4721	[151]"
"82	292	4833	[101]"
"82	291	4858	[52]"
"82	253	5000	[207]"
"82	171	5160	[142]"
"82	315	5197	[313]"
"82	104	5385	[81]"
"82	259	5438	[140]"
"82	275	5800	[92]"
"82	19	5824	[260]"
"82	347	6155	[40]"
"83	348	59	[169]"
"83	319	174	[363]"
"83	117	306	[38]"
"83	361	545	[170]"
"83	190	614	[387]"
"83	76	886	[278]"
"83	146	1090	[377]"
"83	98	1316	[212]"
"83	304	1646	[322]"
"83	327	1887	[50]"
"83	79	1899	[22]"
"83	271	1948	[58]"
"83	267	2030	[394]"
"83	40	2035	[228]"
"83	208	2143	[286]"
"83	171	2227	[322]"
"83	283	2408	[4]"
"83	220	2569	[60]"
"83	369	3108	[156]"
"83	73	3133	[200]"
"83	362	3438	[21]"
"83	279	3580	[284]"
"83	305	3652	[341]"
"83	352	3664	[228]"
"83	334	3686	[123]"
"83	272	4153	[275]"
"83	53	4239	[129]"
"83	111	4332	[18]"
"83	354	4413	[222]"
"83	2	4515	[109]"
"83	336	4649	[278]"
"83	6	4757	[75]"
"83	326	4811	[303]"
"83	171	4999	[193]"
"83	386	5307	[180]"
"83	254	5309	[196]"
"83	219	5489	[242]"
"83	178	5539	[367]"
"83	181	5689	[383]"
"83	327	5877	[148]"
"83	80	5891	[128]"
"83	186	6387	[48]"
"84	336	521	[8]"
"84	321	796	[344]"
"84	269	822	[221]"
"84	141	854	[281]"
"84	398	1403	[168]"
"84	287	1458	[234]"
"84	20	2238	[301]"
"84	306	2330	[159]"
"84	206	2476	[226]"
"84	140	2583	[234]"
"84	97	3169	[314]"
"84	370	3201	[294]"
"84	244	3276	[32]"
"84	394	3596	[37]"
"84	132	3845	[346]"
"84	215	3870	[84]"
"84	127	4567	[245]"
"84	131	4877	[72]"
"84	254	4954	[9]"
"84	77	4990	[180]"
"84	212	5063	[167]"
"84	376	5382	[32]"
"84	320	5778	[262]"
"84	246	6180	[275]"
"84	14	6323	[83]"
"84	184	6349	[139]"
"84	317	6826	[214]"
"84	383	6875	[337]"
"84	121	7012	[88]"
"84	79	7014	[99]"
"84	35	7191	[0]"
"84	229	7385	[53]"
"84	82	7400	[266]"
"85	289	162	[193]"
"85	357	394	[115]"
"85	322	431	[213]"
"85	56	441	[354]"
"85	349	511	[261]"
"85	59	616	[70]"
"85	222	680	[263]"
"85	72	799	[224]"
"85	344	983	[168]"
"85	294	1185	[111]"
"85	256	1321	[97]"
"85	186	1430	[231]"
"85	58	1472	[372]"
"85	335	1579	[382]"
"85	346	1986	[95]"
"85	2	2245	[358]"
"85	157	2523	[285]"
"85	360	2599	[275]"
"85	307	2720	[192]"
"85	311	2900	[98]"
"85	292	2961	[387]"
"85	246	3116	[14]"
"85	342	3180	[372]"
"85	178	3192	[40]"
"85	380	3215	[36]"
"85	255	3490	[107]"
"85	258	3551	[33]"
"85	210	3834	[142]"
"85	204	4349	[31]"
"85	41	4415	[328]"
"85	106	4417	[234]"
"85	324	4572	[275]"
"85	258	5152	[327]"
"86	343	221	[151]"
"86	272	1365	[93]"
"86	288	1469	[142]"
"86	321	2049	[378]"
"86	217	2127	[359]"
"86	182	2348	[335]"
"86	133	2786	[247]"
"86	186	2793	[54]"
"86	306	2798	[218]"
"86	285	3163	[375]"
"86	118	3399	[289]"
"86	278	3520	[154]"
"86	315	3559	[76]"
"86	268	3647	[260]"
"86	185	3814	[6]"
"86	363	3837	[303]"
"86	251	4096	[156]"
"86	349	4182	[60]"
"86	66	4480	[13]"
"86	333	4581	[197]"
"86	257	5045	[281]"
"86	285	5053	[291]"
"86	165	5400	[85]"
"86	214	5432	[115]"
"86	204	5595	[209]"
"86	189	5880	[326]"
"86	27	6149	[24]"
"86	107	6302	[161]"
"86	2	6488	[105]"
"86	215	6505	[222]"
"86	202	6535	[194]"
"86	63	6696	[34]"
"86	201	6765	[170]"
"86	164	6879	[78]"
"86	95	7001	[310]"
"86	40	7021	[334]"
"86	292	7029	[144]"
"86	296	7061	[273]"
"86	246	7307	[79]"
"87	309	11	[42]"
"87	326	20	[237]"
"87	191	106	[221]"
"87	60	1304	[312]"
"87	273	1386	[186]"
"87	44	1667	[232]"
"87	231	1680	[237]"
"87	178	1826	[307]"
"87	344	1956	[357]"
"87	226	1977	[13]"
"87	83	2303	[187]"
"87	317	2787	[375]"
"87	316	2914	[307]"
"87	230	3217	[84]"
"87	270	3442	[140]"
"87	280	3605	[121]"
"87	143	3610	[90]"
"87	5	3788	[259]"
"87	14	4097	[127]"
"87	92	4414	[219]"
"87	95	4628	[33]"
"87	57	4980	[130]"
"87	65	5017	[38]"
"87	192	5118	[336]"
"87	126	5502	[333]"
"87	56	5573	[180]"
"87	120	5793	[293]"
"87	223	6345	[67]"
"87	386	6540	[31]"
"87	355	6646	[58]"
"88	51	30	[8]"
"88	207	52	[94]"
"88	220	103	[120]"
"88	298	496	[267]"
"88	214	1137	[328]"
"88	159	1139	[287]"
"88	382	1564	[365]"
"88	212	1724	[307]"
"88	308	1788	[148]"
"88	85	2148	[372]"
"88	356	2261	[113]"
"88	352	2282	[271]"
"88	387	2306	[371]"
"88	30	2391	[28]"
"88	243	2447	[55]"
"88	86	2678	[100]"
"88	164	2902	[100]"
"88	157	3168	[395]"
"88	10	3262	[344]"
"88	298	3477	[93]"
"88	101	4381	[198]"
"88	332	4450	[204]"
"88	217	4703	[149]"
"88	308	4792	[371]"
"88	293	4942	[287]"
"88	152	5435	[188]"
"88	110	5606	[32]"
"88	33	5638	[70]"
"88	18	5685	[7]"
"88	104	5885	[21]"
"88	209	5922	[300]"
"88	248	5965	[55]"
"89	165	56	[23]"
"89	354	144	[346]"
"89	202	254	[104]"
"89	126	277	[231]"
"89	291	480	[304]"
"89	19	573	[9]"
"89	201	577	[399]"
"89	122	694	[372]"
"89	114	760	[8]"
"89	267	930	[256]"
"89	24	1068	[145]"
"89	234	1228	[178]"
"89	106	1261	[350]"
"89	298	1285	[47]"
"89	160	1752	[28]"
"89	40	2005	[152]"
"89	315	2273	[198]"
"89	91	2390	[370]"
"89	386	2962	[132]"
"89	242	3059	[149]"
"89	338	3090	[81]"
"89	139	3594	[180]"
"89	18	3640	[321]"
"89	362	4237	[370]"
"89	388	4287	[373]"
"89	359	4302	[191]"
"89	361	4376	[340]"
"89	154	4462	[323]"
"89	85	5250	[25]"
"89	284	5278	[268]"
"89	320	5467	[127]"
"89	46	5646	[193]"
"89	276	5949	[390]"
"89	206	5988	[346]"
"89	232	6071	[10]"
"89	337	6196	[279]"
"89	243	6230	[358]"
"89	349	6417	[303]"
"89	185	6592	[95]"
"89	205	6758	[199]"
"90	316	693	[376]"
"90	154	868	[300]"
"90	121	1291	[295]"
"90	108	1773	[247]"
"90	134	2438	[23]"
"90	144	2622	[284]"
"90	92	2852	[247]"
"90	326	3383	[202]"
"90	87	3425	[158]"
"90	51	3554	[24]"
"90	86	3645	[289]"
"90	316	3880	[114]"
"90	306	4433	[351]"
"90	133	4461	[304]"
"90	73	4469	[62]"
"90	239	4936	[363]"
"90	94	5212	[166]"
"90	40	5351	[397]"
"90	266	5355	[158]"
"90	12	5913	[223]"
"90	238	7034	[248]"
"90	196	7047	[163]"
"90	213	7049	[241]"
"91	104	60	[254]"
"91	199	179	[350]"
"91	229	426	[82]"
"91	352	477	[128]"
"91	355	711	[29]"
"91	200	758	[80]"
"91	269	834	[368]"
"91	111	921	[27]"
"91	375	1247	[86]"
"91	72	1381	[26]"
"91	66	1779	[26]"
"91	115	1894	[298]"
"91	99	1987	[83]"
"91	58	2028	[241]"
"91	193	2558	[324]"
"91	174	2659	[246]"
"91	187	2717	[50]"
"91	11	2904	[136]"
"91	207	3241	[177]"
"91	270	3544	[146]"
"91	154	3854	[106]"
"91	176	3918	[149]"
"91	351	4245	[19]"
"91	21	4890	[153]"
"91	90	4967	[240]"
"91	303	4993	[320]"
"91	275	5218	[70]"
"91	306	5239	[294]"
"91	42	6357	[373]"
"91	46	6663	[186]"
"91	319	6680	[17]"
"91	9	6857	[133]"
"92	152	2	[134]"
"92	18	248	[148]"
"92	160	310	[266]"
"92	355	371	[1]"
"92	386	505	[109]"
"92	81	575	[346]"
"92	83	912	[58]"
"92	22	1121	[42]"
"92	78	1370	[385]"
"92	274	1614	[12]"
"92	73	1691	[23]"
"92	73	1765	[212]"
"92	5	1924	[75]"
"92	135	1933	[33]"
"92	337	2079	[396]"
"92	222	2167	[339]"
"92	319	2315	[215]"
"92	249	2669	[344]"
"92	62	3080	[33]"
"92	46	3533	[340]"
"92	338	3573	[278]"
"92	225	3691	[168]"
"92	342	3947	[93]"
"92	169	4091	[100]"
"92	208	4356	[125]"
"92	378	4416	[119]"
"92	72	4438	[195]"
"92	256	4451	[177]"
"92	322	4467	[205]"
"92	300	4884	[56]"
"92	7	5109	[17]"
"92	66	5151	[289]"
"92	156	5448	[344]"
"92	79	5553	[59]"
"92	161	5681	[20]"
"92	135	5935	[67]"
"92	279	6110	[284]"
"92	377	6234	[296]"
"92	77	6684	[333]"
"92	365	6817	[224]"
"92	70	6865	[35]"
"93	289	460	[127]"
"93	55	516	[318]"
"93	331	942	[64]"
"93	328	1024	[138]"
"93	129	1028	[296]"
"93	167	1046	[341]"
"93	185	1101	[259]"
"93	146	2086	[384]"
"93	287	2170	[386]"
"93	204	2392	[49]"
"93	80	2821	[279]"
"93	87	3033	[387]"
"93	153	3068	[51]"
"93	177	3381	[112]"
"93	47	3695	[320]"
"93	340	4151	[124]"
"93	200	4407	[94]"
"93	179	4456	[315]"
"93	238	4920	[249]"
"93	26	5068	[321]"
"93	340	5268	[216]"
"93	399	5468	[108]"
"93	82	5522	[74]"
"93	179	5554	[223]"
"93	56	5729	[270]"
"93	301	5733	[261]"
"93	27	5958	[310]"
"93	154	6104	[132]"
"94	391	85	[319]"
"94	374	374	[305]"
"94	380	568	[322]"
"94	377	812	[200]"
"94	309	835	[271]"
"94	76	899	[176]"
"94	22	1029	[281]"
"94	344	1102	[52]"
"94	221	1211	[270]"
"94	228	1966	[27]"
"94	206	2394	[210]"
"94	34	2633	[75]"
"94	70	2858	[167]"
"94	267	2912	[1]"
"94	297	4316	[270]"
"94	170	4365	[89]"
"94	114	4552	[42]"
"94	382	4705	[247]"
"94	182	5357	[338]"
"94	36	5510	[130]"
"94	339	5648	[69]"
"94	188	5775	[184]"
"94	22	5875	[125]"
"94	144	6315	[274]"
"94	340	6327	[19]"
"94	85	6356	[320]"
"94	172	6526	[314]"
"94	83	6776	[154]"
"95	317	149	[283]"
"95	176	151	[112]"
"95	390	201	[343]"
"95	102	258	[53]"
"95	237	492	[292]"
"95	52	535	[126]"
"95	187	598	[314]"
"95	141	909	[77]"
"95	45	1385	[265]"
"95	253	1631	[231]"
"95	88	1841	[218]"
"95	227	2071	[356]"
"95	90	2102	[64]"
"95	32	2242	[28]"
"95	125	2658	[372]"
"95	174	2822	[244]"
"95	24	3904	[25]"
"95	249	3933	[84]"
"95	177	4094	[156]"
"95	20	4293	[397]"
"95	161	4406	[382]"
"95	395	4632	[127]"
"95	305	4667	[190]"
"95	313	4823	[212]"
"95	132	5023	[98]"
"95	49	5211	[40]"
"95	297	5320	[368]"
"95	165	5582	[385]"
"95	116	5665	[265]"
"95	47	5728	[192]"
"95	250	6073	[85]"
"95	311	6119	[51]"
"95	44	6130	[122]"
"95	225	6338	[157]"
"96	76	244	[261]"
"96	318	349	[74]"
"96	213	1150	[250]"
"96	57	1180	[369]"
"96	241	1191	[35]"
"96	220	1380	[205]"
"96	60	1780	[361]"
"96	45	1992	[2]"
"96	295	2082	[379]"
"96	37	2495	[4]"
"96	94	2500	[155]"
"96	306	2696	[358]"
"96	341	2772	[0]"
"96	270	2920	[273]"
"96	76	3256	[355]"
